general,item_item,popularity,recommended,test,user,user_user,associations,content
,,[114],"[2992, 2969, 131, 94, 100, 175, 114, 2813, 3275, 75]",[75],3928e71c-ad37-53fb-bab6-eb548960838b,"[2992, 94, 2813, 75]",,"[2969, 131, 100, 175, 3275]"
"[82, 153, 2969, 175]",[3481],"[131, 85]","[131, 167, 159, 82, 85, 205, 3481, 153, 2969, 175]",[ 94 164],c0e9af0b-f209-5071-b9b7-654fd1d678a8,,[159],"[167, 205]"
,[97],"[131, 85, 106, 2992, 151]","[167, 173, 131, 98, 2438, 85, 106, 97, 2992, 151]",[164],b4906539-dca2-54be-8e73-ec3489530b7e,,[173],"[167, 98, 2438]"
,,[114],"[131, 2969, 94, 2992, 115, 153, 3275, 82, 114, 100]",[94],a18d727d-6333-5244-a6d8-ee7a8e1b7672,"[94, 2992, 115, 153]",,"[131, 2969, 3275, 82, 100]"
"[107, 388]",,,"[151, 82, 94, 75, 2813, 107, 97, 388, 85, 98]",[85],3ff5e14b-9cdc-5a29-948c-b42e8a627988,"[151, 94, 75, 2813, 97, 85, 98]",,[82]
"[439, 2978]","[106, 3836]","[151, 97]","[151, 97, 87, 106, 3836, 439, 85, 91, 172, 2978]",[131],899683c6-1b20-5966-ac5b-624058de0c60,,,"[87, 85, 91, 172]"
"[217, 1310]",,[94],"[97, 115, 106, 94, 87, 439, 171, 217, 172, 1310]",[94],d10023fe-2ec2-52f6-895c-7984102b462f,,,"[97, 115, 106, 87, 439, 171, 172]"
,,"[94, 2992]","[97, 151, 94, 115, 2992, 1811, 106, 1025, 91, 278]",[97],7b214370-ccb3-52f7-947d-e16feaee7049,,,"[97, 151, 115, 1811, 106, 1025, 91, 278]"
"[84, 217]",,[94],"[151, 115, 75, 84, 94, 106, 91, 217, 87, 1811]",[115],396a5d72-b56e-51d0-a9c6-1997c7c783c2,,,"[151, 115, 75, 106, 91, 87, 1811]"
"[84, 1310, 217]",,,"[97, 75, 106, 87, 84, 1310, 92, 172, 217, 171]",[94],76f1c49e-7af0-5aac-a3b5-77ee8cc324fe,,,"[97, 75, 106, 87, 92, 172, 171]"
[2978],[890],[131],"[1402, 115, 106, 2978, 94, 91, 131, 171, 172, 890]",[1402],66f4d605-6594-5f33-9a09-ba6fffe05f27,"[115, 106, 94, 91, 171, 172]",[1402],
"[95, 3791, 1016]",[84],,"[1811, 95, 87, 217, 84, 140, 1306, 3791, 2315, 1016]",[159],8010119b-00d7-54d9-b73d-e6ab3c469a78,,,"[1811, 87, 217, 140, 1306, 2315]"
,,"[94, 115, 2992]","[97, 151, 94, 217, 115, 87, 75, 171, 90, 2992]",[171],2c36f505-f534-5b1f-8466-9e6aeb0367c4,,,"[97, 151, 217, 87, 75, 171, 90]"
"[107, 145, 3870, 3791]",,,"[87, 173, 107, 90, 1811, 145, 3870, 3791, 91, 2438]",[3275],32a49c32-8f6c-5719-bb29-0f8b30e7ee03,[90],[173],"[87, 1811, 91, 2438]"
"[3827, 3791, 2020, 3826, 145, 825, 84]",,"[2992, 98]","[3827, 526, 3791, 2020, 2992, 3826, 98, 145, 825, 84]",[151],cf0b538f-eb7c-517c-908a-746888ba370d,,,[526]
,[172],"[94, 115, 92, 131]","[94, 172, 151, 115, 75, 217, 92, 91, 171, 131]",[94],4103494a-7975-59aa-975f-4f6365c93997,,,"[151, 75, 217, 91, 171]"
"[164, 1025, 82, 1310]",,[85],"[153, 164, 1025, 82, 173, 167, 98, 1310, 85, 2870]",[106],f7740d30-4d08-5966-879e-09a0851596e7,,"[173, 167, 98]","[153, 2870]"
"[84, 3168, 95, 1310]",[150],,"[75, 84, 87, 1811, 3168, 95, 171, 150, 115, 1310]",[106],10f4fcb8-0791-589f-9464-85331b434121,,,"[75, 87, 1811, 171, 115]"
[828],[1971],"[94, 2992, 98]","[75, 91, 94, 106, 1025, 172, 1971, 2992, 828, 98]",[153],6193f913-6742-5ed2-97c7-0f1c07930f90,,,"[75, 91, 106, 1025, 172]"
"[217, 84]","[723, 150]",,"[87, 115, 106, 217, 171, 1811, 91, 84, 723, 150]",[106],ba9f388c-1d3c-58fc-89e5-bc3ae0a1127c,,,"[87, 115, 106, 171, 1811, 91]"
"[217, 84]",[150],,"[97, 75, 115, 87, 217, 106, 150, 1811, 84, 171]",[131],de58d967-d9dd-5e5e-9d11-2ad193ca290d,,,"[97, 75, 115, 87, 106, 1811, 171]"
"[828, 84]",,[94],"[151, 75, 94, 91, 106, 172, 828, 92, 84, 1811]",[151],5688cbcd-58f1-5ab8-9ab2-9cd763f658f4,,,"[151, 75, 91, 106, 172, 92, 1811]"
"[84, 217]",,[94],"[151, 115, 106, 75, 94, 91, 172, 84, 217, 87]",[151],7ba31b6f-1a72-51b4-8d10-1b3db6434aa9,,,"[151, 115, 106, 75, 91, 172, 87]"
"[84, 217]",,[94],"[151, 84, 75, 106, 94, 115, 217, 172, 87, 92]",[151],e6e899cd-22d2-53c1-b83c-cb30cc70a600,,,"[151, 75, 106, 115, 172, 87, 92]"
"[84, 217]",,[94],"[151, 84, 75, 106, 94, 115, 91, 87, 217, 172]",[145],d65a472f-41f2-55cc-9226-f7e24439e0d9,,,"[151, 75, 106, 115, 91, 87, 172]"
[3168],,"[94, 2992]","[151, 75, 94, 115, 91, 1811, 1025, 2992, 439, 3168]",[151],a60dffd5-0287-53c5-8b89-8196b27f5b73,,,"[151, 75, 115, 91, 1811, 1025, 439]"
,,"[94, 98]","[151, 94, 115, 91, 98, 75, 1025, 172, 1811, 439]",[151],721e9bdd-54fd-5d07-8812-ce15e6cb5a67,,,"[151, 115, 91, 75, 1025, 172, 1811, 439]"
,[1971],"[94, 2992, 98, 173]","[91, 94, 75, 106, 1025, 172, 2992, 98, 1971, 173]",[151],f7f24154-4125-5d60-981f-d5246d3cd584,,,"[91, 75, 106, 1025, 172]"
"[723, 175, 1310]",,,"[151, 97, 106, 734, 723, 175, 153, 1310, 75, 115]",[151],daed61f2-8b6d-5899-a612-3d181653c389,[115],,"[151, 97, 106, 734, 153, 75]"
[90],,"[75, 2992, 173, 91]","[97, 167, 75, 2992, 173, 131, 90, 109, 91, 107]",[443],1df880ef-086b-59f0-9a82-9f0334859b73,"[97, 167, 131]",,"[109, 107]"
[107],[723],[175],"[151, 1025, 91, 723, 175, 153, 890, 171, 97, 107]",[97],dc710cd8-3762-5212-8dcc-d8969847823d,,,"[151, 1025, 91, 153, 890, 171, 97]"
"[2978, 1435, 3826]",[84],,"[151, 115, 97, 82, 92, 84, 172, 2978, 1435, 3826]",[115],0e9545a5-871a-590d-a13c-536508c9e6bc,"[151, 115, 97, 82, 92, 172]",,
"[217, 2978, 1400]",[84],,"[115, 151, 106, 82, 97, 217, 2978, 84, 94, 1400]",[115],723d24b5-4b76-5ef8-acdf-fe1d0b420678,"[115, 151, 106, 82, 97, 94]",,
,[115],"[131, 2992, 172, 151]","[167, 131, 98, 173, 2992, 115, 192, 172, 151, 2438]",[151],bb896c7d-a331-511e-9e68-9031aea55c56,,[173],"[167, 98, 192, 2438]"
[1025],"[91, 75]","[131, 2992, 172, 3275]","[167, 98, 131, 2992, 173, 172, 3275, 91, 75, 1025]",[171],f7a465f0-22c3-5203-86c5-1e19f63468c4,,[173],"[167, 98]"
[217],,[2992],"[75, 106, 151, 115, 91, 1811, 87, 217, 2992, 1025]",[115],57f84636-421d-537f-aad6-74d2b036bc3c,,,"[75, 106, 151, 115, 91, 1811, 87, 1025]"
,"[75, 115]","[131, 2992, 172, 151]","[167, 131, 98, 2992, 75, 173, 115, 172, 151, 192]",[151],4e23670a-a3ac-545c-994c-4660437c3def,,[173],"[167, 98, 192]"
"[175, 1310, 723]",,,"[151, 97, 734, 75, 175, 1310, 91, 153, 723, 115]",[94],7f0bd535-5862-5996-8d6c-81e49235620b,[115],,"[151, 97, 734, 75, 91, 153]"
[175],[153],,"[75, 91, 94, 3275, 175, 97, 151, 115, 153, 131]",[94],7ce32f22-7797-57b7-9abc-f6b7734c5715,"[75, 91, 94, 3275, 97, 151, 115, 131]",,
[3791],[75],"[131, 2992]","[167, 98, 173, 2816, 131, 2438, 140, 75, 2992, 3791]",[150],df5714da-6f61-5ad2-8034-58c3c4da2069,,[173],"[167, 98, 2816, 2438, 140]"
[175],,,"[1025, 75, 3275, 175, 91, 1310, 115, 97, 131, 230]",[98],63cff7a4-5fca-532e-821b-31f0bc4bc275,"[1025, 75, 3275, 91, 1310, 115, 97, 131]",,[230]
,[172],"[94, 115, 2992]","[97, 151, 94, 75, 115, 172, 217, 91, 171, 2992]",[94],45ba03ec-8bb1-5417-aac3-ec1eac807245,,,"[97, 151, 75, 217, 91, 171]"
"[82, 439]","[115, 87]","[106, 92, 131, 172]","[115, 167, 106, 2315, 92, 131, 82, 87, 172, 439]",[131],88f1bcd5-4d0a-564f-ae0c-612ee61afe36,,,"[167, 2315]"
"[3481, 95, 84, 82, 3611]",[150],,"[87, 75, 217, 3481, 95, 1811, 84, 150, 82, 3611]",[75],58824b76-e432-5884-81b7-a6893dffb0e9,,,"[87, 75, 217, 1811]"
[217],,,"[151, 115, 106, 75, 91, 87, 217, 1811, 171, 172]",[151],7798ceea-5dd0-519f-9d05-a0599ec515c8,,,"[151, 115, 106, 75, 91, 87, 1811, 171, 172]"
"[95, 1673, 112]",[84],[131],"[75, 95, 2315, 217, 1811, 131, 1673, 84, 1306, 112]",[2992],f9550c23-f0dc-5ed9-9762-5105c4fc2a18,,,"[75, 2315, 217, 1811, 1306]"
[439],"[3836, 106]","[151, 94, 131]","[151, 75, 94, 3836, 172, 439, 106, 131, 85, 91]",[151],b5202f87-c5ef-54e0-a4f4-ff8842fed6a7,,,"[75, 172, 85, 91]"
"[723, 145]","[1811, 151]",,"[2315, 217, 1811, 1306, 151, 87, 723, 145, 106, 85]",[2992],63718655-1278-5017-b081-e19bf18dcb1a,,,"[2315, 217, 1306, 87, 106, 85]"
,,[94],"[75, 94, 106, 87, 439, 172, 115, 91, 92, 171]",[97],45378f8f-f8ec-5459-b568-3ea1e2f32817,,,"[75, 106, 87, 439, 172, 115, 91, 92, 171]"
"[145, 112, 1673, 1016]","[75, 1811]",[131],"[75, 217, 145, 140, 1811, 2315, 112, 131, 1673, 1016]",[115],cd539d60-b209-56d4-a21c-7880ae712271,,,"[217, 140, 2315]"
,"[75, 115, 97]","[131, 2992, 151]","[98, 167, 131, 75, 173, 2992, 3827, 151, 115, 97]",[150],6dac7e0e-424f-552f-aadd-e2e28431a1e4,,[173],"[98, 167, 3827]"
"[84, 217]",,[94],"[151, 94, 75, 84, 106, 115, 87, 91, 217, 1811]",[2978],0fbbfabc-ada8-5bf4-9fac-4ab0d9673f52,,,"[151, 75, 106, 115, 87, 91, 1811]"
"[145, 1673, 112, 3827]","[1811, 75]",[131],"[217, 131, 145, 1811, 75, 2315, 1673, 140, 112, 3827]",[151],56aff9a7-fa85-5fc6-a979-3ce8c62ab778,,,"[217, 2315, 140]"
[150],,,"[103, 102, 101, 1673, 151, 94, 97, 3168, 150, 112]",[97],35830023-df89-53d0-85dd-83397b394e5b,"[1673, 151, 94, 97, 3168]",,"[103, 102, 101, 112]"
,,"[94, 2992]","[151, 75, 106, 91, 94, 115, 87, 1025, 2992, 153]",[94],b79ba0f0-9b1b-5785-b56a-42585b811462,,,"[151, 75, 106, 91, 115, 87, 1025, 153]"
"[1016, 1310, 84]","[1673, 75, 150, 97, 1655]",,"[1673, 75, 92, 1016, 150, 1310, 97, 172, 84, 1655]",[98],bd47aad8-3cdc-5089-84df-3a030169f96a,,,"[92, 172]"
[90],"[115, 723]",,"[217, 87, 151, 115, 1811, 75, 171, 90, 153, 723]",[94],1427b1e9-41a2-5d3e-8fe2-b92bbd393bcc,,,"[217, 87, 151, 1811, 75, 171, 153]"
[217],,"[94, 2992]","[75, 151, 115, 94, 1811, 106, 91, 2992, 217, 87]",[92],76082bcc-9bed-5d9d-9ec8-9b0749f8ac01,,,"[75, 151, 115, 1811, 106, 91, 87]"
"[1016, 95, 112]",[84],,"[97, 75, 217, 1016, 84, 95, 1811, 1673, 2315, 112]",[97],332e917b-f2f7-51b3-bf8d-ee66a1e0f404,,,"[97, 75, 217, 1811, 1673, 2315]"
"[217, 2978]",,,"[151, 106, 75, 115, 87, 217, 1811, 91, 171, 2978]",[151],4a6e9744-547b-56b8-98b3-824ea0bf856f,,,"[151, 106, 75, 115, 87, 1811, 91, 171]"
,[1971],"[94, 2992]","[106, 75, 94, 115, 91, 1811, 2992, 1025, 172, 1971]",[150],78662e0d-f0d3-55c6-8781-3625a34915a0,,,"[106, 75, 115, 91, 1811, 1025, 172]"
"[84, 1310]",[150],[847],"[75, 84, 847, 87, 91, 171, 1310, 439, 92, 150]",[150],3fca29cd-f4be-5e5d-b227-a9523cb60dd4,,,"[75, 87, 91, 171, 439, 92]"
"[95, 3827, 2393, 3823]","[151, 84, 115]",,"[151, 2315, 217, 95, 84, 115, 3827, 2393, 3823, 140]",[151],034d877f-c1e3-5f43-8c59-d7ef4a9ba345,,,"[2315, 217, 140]"
"[145, 112]",[1811],,"[217, 75, 1811, 97, 94, 2315, 84, 151, 145, 112]",[94],67ab325f-a63f-5dd4-a2da-b3b7d205d397,"[75, 97, 94, 151]",,"[217, 2315, 84]"
[95],[1811],,"[151, 217, 97, 1811, 95, 84, 1673, 75, 94, 1016]",[94],ce36cb8f-60ef-5a8d-90e0-a9167c082d0e,"[151, 97, 75, 94]",,"[217, 84, 1673, 1016]"
"[84, 217, 1310]",,[94],"[97, 75, 106, 87, 84, 92, 217, 94, 1310, 171]",[85],9a81fc7a-dca3-5c06-a717-bae52aff60c1,,,"[97, 75, 106, 87, 92, 171]"
"[217, 2978, 140]",[84],,"[151, 97, 217, 2978, 82, 106, 115, 140, 92, 84]",[84],93dfe135-43ec-5ae4-9198-61ee7fbf48c4,"[151, 97, 82, 106, 115, 92]",,
"[84, 217, 1310, 95]",[150],,"[115, 84, 87, 217, 1310, 439, 171, 150, 95, 1811]",[131],9413c157-4422-5ee8-b08b-d4d9fc4d398e,,,"[115, 87, 439, 171, 1811]"
"[1310, 217, 84]",[150],,"[97, 115, 75, 87, 439, 1310, 171, 217, 150, 84]",[94],395302f4-61dc-5fc8-8be4-58506ae58f26,,,"[97, 115, 75, 87, 439, 171]"
,"[91, 97]","[131, 2992, 172, 3275, 106]","[167, 131, 98, 2992, 173, 91, 172, 3275, 106, 97]",[140],2320e26d-c31a-505a-adbd-1dfc76fc4bd0,,[173],"[167, 98]"
"[112, 145]",[1811],,"[217, 75, 1811, 1016, 112, 97, 84, 94, 145, 2315]",[131],0b76cbdf-71ea-5ef9-9d17-dc16c1bc6012,"[75, 97, 94]",,"[217, 1016, 84, 2315]"
"[87, 2315, 107, 2020, 828]","[91, 115]",,"[92, 87, 2315, 91, 107, 2438, 2020, 828, 90, 115]",[173],3af94d95-7d11-540f-8371-94cbf0328e46,[90],,"[92, 2438]"
"[2315, 1673, 1435]",[150],[94],"[115, 75, 94, 106, 2315, 150, 439, 87, 1673, 1435]",[94],87338366-1506-5a16-83ec-f476d7795307,,,"[115, 75, 106, 439, 87]"
[217],,[94],"[151, 75, 115, 106, 91, 172, 94, 87, 1811, 217]",[151],397d7744-9e4f-5bc6-babd-f6310e3c8369,,,"[151, 75, 115, 106, 91, 172, 87, 1811]"
"[217, 84, 90]",,,"[151, 106, 115, 87, 91, 217, 171, 1811, 84, 90]",[94],ce7ebc91-1f3a-59e7-a83d-b3f95e0bfb3f,,,"[151, 106, 115, 87, 91, 171, 1811]"
[95],"[1811, 115]",,"[151, 217, 75, 1673, 1811, 2315, 1016, 95, 115, 131]",[94],8bcf8442-b583-537e-8b59-b75c29f42d46,"[151, 75, 131]",,"[217, 1673, 2315, 1016]"
"[1673, 1016, 145, 95]","[151, 75, 1811]",,"[151, 217, 75, 1673, 1811, 2315, 1016, 145, 95, 2438]",[151],724468ea-6792-56a4-8b1c-dc7ca1190c3d,,,"[217, 2315, 2438]"
,[115],"[131, 85, 106, 734, 2992]","[167, 173, 2438, 98, 131, 85, 106, 734, 2992, 115]",[150],57c8778f-9105-5f7d-a2fd-ff4422a381e3,,[173],"[167, 2438, 98]"
,[723],"[115, 94]","[151, 217, 97, 115, 94, 87, 171, 75, 90, 723]",[150],ee20c929-2def-5eac-807b-9ece9b09115a,,,"[151, 217, 97, 87, 171, 75, 90]"
"[84, 1310]",[150],[94],"[97, 75, 94, 115, 439, 91, 150, 84, 171, 1310]",[131],d7454bf2-ca91-5464-89d7-0d295c09710c,,,"[97, 75, 115, 439, 91, 171]"
"[439, 82]",[172],"[94, 115]","[151, 97, 94, 217, 115, 75, 171, 172, 439, 82]",[150],6b849fa5-c3ca-5e4a-a1d4-873b73a126e6,,,"[151, 97, 217, 75, 171]"
,,"[94, 2992]","[151, 106, 75, 91, 115, 87, 94, 1025, 2992, 153]",[151],896e468f-a5f8-5655-ad5d-e35f6a3fb66c,,,"[151, 106, 75, 91, 115, 87, 1025, 153]"
[723],,[94],"[151, 75, 115, 91, 106, 1811, 94, 87, 723, 171]",[106],763ff8c6-1033-52a7-bd61-105e476e66eb,,,"[151, 75, 115, 91, 106, 1811, 87, 171]"
,[172],"[115, 94]","[97, 151, 115, 217, 75, 172, 90, 171, 87, 94]",[151],7181e092-39d3-5ee2-a3e6-6e295c2751e6,,,"[97, 151, 217, 75, 90, 171, 87]"
"[439, 3171, 82]","[87, 115]","[171, 106, 92]","[87, 439, 171, 106, 115, 153, 3171, 82, 92, 2438]",[106],ae28ef4f-7db0-55de-9a34-4fc7b421161a,,,"[153, 2438]"
[439],"[106, 3836]","[151, 94, 131, 2992]","[151, 94, 75, 106, 3836, 439, 172, 131, 91, 2992]",[94],e6e80406-340c-55b4-8d39-1b477baae05a,,,"[75, 172, 91]"
"[3611, 2978]","[217, 723]",,"[97, 217, 151, 75, 1811, 171, 87, 723, 3611, 2978]",[151],ae27c1b0-167e-503b-a4a5-71b7b6afb88e,,,"[97, 151, 75, 1811, 171, 87]"
"[175, 439]",,,"[1025, 175, 75, 1310, 97, 3275, 91, 151, 172, 439]",[106],c84c67e1-4397-5c28-a77f-70f9fe5288e0,"[1025, 75, 1310, 97, 3275, 91, 151, 172]",,
"[84, 217]",,[94],"[151, 106, 84, 94, 115, 75, 87, 91, 217, 172]",[115],4109afe3-eda8-571c-8e2b-766dbd575705,,,"[151, 106, 115, 75, 87, 91, 172]"
[175],,,"[153, 175, 1025, 82, 172, 106, 114, 847, 171, 85]",[94],8feb62b0-78c9-56e6-84dd-cbb1133108cc,"[1025, 82, 172, 114, 85]",,"[153, 106, 847, 171]"
,,"[94, 2992]","[151, 106, 75, 94, 91, 115, 87, 2992, 1025, 172]",[98],94f80a73-b55a-539a-9e44-3c6a8c8487c9,,,"[151, 106, 75, 91, 115, 87, 1025, 172]"
,,"[94, 2992, 173, 98]","[106, 94, 91, 115, 2992, 1025, 173, 172, 98, 1811]",[114],00ab9da3-38c7-5ae8-ac95-6f589a73c44e,,,"[106, 91, 115, 1025, 172, 1811]"
"[217, 84]",,,"[151, 75, 106, 115, 217, 1811, 87, 84, 172, 278]",[106],dfbf4e87-d738-5b5e-820d-8473f89d8b20,,,"[151, 75, 106, 115, 1811, 87, 172, 278]"
,"[115, 97]","[131, 85, 106, 151]","[167, 131, 173, 98, 2438, 85, 106, 115, 151, 97]",[97],7c203c25-020b-519f-85c8-091de0c2e05d,,[173],"[167, 98, 2438]"
,"[75, 97, 115]","[131, 2992, 172, 106]","[167, 98, 131, 2992, 75, 97, 173, 115, 172, 106]",[115],adf1e6e9-10a8-5706-9a24-74a6ae277456,,[173],"[167, 98]"
"[1400, 1310, 671, 3481, 439]","[1402, 2969, 3471]",,"[1400, 1402, 2969, 175, 1310, 671, 3471, 3481, 439, 90]",[2794],e349296d-1684-501c-9e2f-920a8afb5778,"[175, 90]",,
[439],"[3836, 106]","[151, 94, 131]","[3836, 151, 75, 94, 172, 439, 106, 131, 91, 1025]",[131],e1df2ee2-0112-5cca-a8ce-f9ebe6765682,,,"[75, 172, 91, 1025]"
"[1673, 2978, 3607, 150]",,[92],"[151, 2020, 1673, 92, 2978, 3607, 825, 1435, 112, 150]",[100],3d3656cf-d23e-5850-a38a-9f685787018c,[151],,"[2020, 825, 1435, 112]"
[217],[723],[94],"[97, 115, 75, 87, 723, 217, 171, 1811, 94, 106]",[114],49e5498d-28f7-5b28-8a35-2435d068fbcb,,,"[97, 115, 75, 87, 171, 1811, 106]"
,"[75, 91, 97]","[131, 2992, 172, 3275]","[167, 98, 131, 2992, 173, 75, 172, 91, 3275, 97]",[150],3e4c2dd6-0d23-5288-b71f-5d872441f794,,[173],"[167, 98]"
"[3171, 84, 828]","[151, 75, 91]","[92, 172]","[151, 75, 91, 173, 167, 92, 172, 3171, 84, 828]",[115],ff7fa99b-005d-5d52-a928-72e0ad4988d4,,[173],[167]
,[115],"[131, 2992, 106, 85, 734]","[167, 173, 2438, 98, 131, 2992, 106, 85, 115, 734]",[106],266dc208-2330-5775-afae-d67f58cbf2de,,[173],"[167, 2438, 98]"
"[1016, 140, 2393]",,"[94, 97]","[98, 1044, 151, 94, 3275, 97, 1016, 140, 2393, 827]",[2062],5389eabe-92a0-509f-b30c-ef8227c47d8b,"[98, 151, 3275]","[1044, 827]",
[217],,,"[151, 75, 115, 91, 106, 1811, 87, 217, 171, 1025]",[94],b8372a8c-3e69-54be-92c7-4a83604eca56,,,"[151, 75, 115, 91, 106, 1811, 87, 171, 1025]"
"[3472, 145, 112, 3478, 3473, 1016, 217]","[3025, 3055, 3165]",,"[3472, 3025, 145, 3055, 112, 3478, 3165, 3473, 1016, 217]",[3165],cea02b07-8e8b-5793-b153-00ceec0ded1e,,,
"[2315, 1435]",[150],[94],"[115, 75, 94, 106, 439, 150, 2315, 92, 172, 1435]",[98],143859ab-70e9-5d35-b31e-24bd5f357195,,,"[115, 75, 106, 439, 92, 172]"
[217],[150],[94],"[97, 106, 115, 75, 87, 94, 217, 171, 3611, 150]",[97],eb45b599-1099-5d45-8b78-233b6d6f40d3,,,"[97, 106, 115, 75, 87, 171, 3611]"
"[439, 2978]","[106, 3836]","[97, 151]","[97, 151, 106, 3836, 87, 91, 439, 172, 2978, 1025]",[171],5ea40a58-3995-5e5c-be3d-ce718417cea8,,,"[87, 91, 172, 1025]"
,[172],"[115, 2992]","[97, 115, 172, 217, 75, 91, 90, 171, 2992, 87]",[151],8bd3544c-5eb9-5e69-b704-b25e31a33c52,,,"[97, 217, 75, 91, 90, 171, 87]"
,[172],"[94, 92]","[97, 172, 151, 75, 217, 91, 90, 94, 171, 92]",[151],b719f51f-45fc-52f5-bb4d-c2d58d4992fd,,,"[97, 151, 75, 217, 91, 90, 171]"
"[84, 217, 1310]",,,"[97, 75, 106, 87, 84, 217, 171, 1310, 172, 92]",[98],442d733a-33ba-5b8b-876a-3c1f9fa2f3a6,,,"[97, 75, 106, 87, 171, 172, 92]"
[3481],"[3485, 3484, 3486, 3470]","[106, 151]","[3611, 3524, 3485, 3484, 3481, 106, 3486, 75, 3470, 151]",[3168],80255d7d-d728-5ca4-9d38-0153e5cb614c,,,"[3611, 3524, 75]"
,"[90, 181]",[131],"[115, 75, 131, 1306, 82, 90, 181, 186, 151, 106]",[3485],3c743db8-2972-5f5e-a000-4a3e26a3ebe5,[115],,"[75, 1306, 82, 186, 151, 106]"
[439],[3836],"[151, 97, 2992]","[151, 75, 97, 3836, 439, 91, 172, 2992, 85, 1025]",[97],d923f8f0-6df3-5c22-8169-98c0cea387cc,,,"[75, 91, 172, 85, 1025]"
"[2978, 439]",[106],"[151, 97, 94, 131]","[151, 106, 97, 75, 94, 2978, 172, 439, 131, 91]",[94],9c2b4846-09d2-5eb5-9844-4c6d570c1497,,,"[75, 172, 91]"
"[1435, 217, 84]","[523, 150]",,"[1435, 1811, 278, 3611, 523, 150, 217, 106, 97, 84]",[2870],7dab5890-bc4f-5179-bd2b-757b85b4e74a,,,"[1811, 278, 3611, 106, 97]"
"[87, 2978, 3836]","[153, 1971, 84, 82, 171]",,"[153, 1971, 84, 2062, 1400, 82, 87, 171, 2978, 3836]",[83],d077efd6-3291-53b1-8978-e1d8ad3fe7e7,,"[2062, 1400]",
"[1673, 2393, 145, 217, 150, 585]","[95, 87, 109]",,"[84, 95, 1673, 2393, 145, 217, 87, 109, 150, 585]",[140],4cccd3aa-097b-587e-a328-4e8e02f09bf5,,,[84]
[84],,[2992],"[151, 75, 106, 115, 91, 172, 87, 1025, 84, 2992]",[151],14e28d54-a8d6-5cd6-b1bc-0876ac654aef,,,"[151, 75, 106, 115, 91, 172, 87, 1025]"
[439],"[106, 3836, 217]","[97, 151]","[97, 151, 75, 106, 91, 87, 3836, 1025, 217, 439]",[97],ad8f5347-7ed2-510b-9137-01fdb316b38d,,,"[75, 91, 87, 1025]"
"[217, 723]",,,"[151, 1811, 87, 75, 217, 91, 278, 723, 171, 115]",[106],3bf937c1-d80b-5ae7-941a-8bc066fb418f,,,"[151, 1811, 87, 75, 91, 278, 171, 115]"
"[101, 95, 102]",[107],,"[115, 106, 172, 101, 151, 217, 75, 95, 107, 102]",[114],1f60e83d-2bcb-5163-80c2-7511504230d0,"[115, 106, 172, 151, 75]",,[217]
,[106],"[97, 94, 151, 2992, 2813]","[97, 94, 75, 151, 91, 106, 172, 2992, 2813, 85]",[94],330e19e6-737c-5c6c-a308-a705bf7d07f9,,,"[75, 91, 172, 85]"
,,"[94, 2992, 98, 173]","[94, 75, 91, 106, 1025, 115, 2992, 172, 98, 173]",[114],0b02c01b-db47-57c6-a8ce-e55c5aae6de8,,,"[75, 91, 106, 1025, 115, 172]"
"[3521, 1044, 145, 3827, 2393]",,,"[94, 217, 192, 3521, 151, 1044, 2438, 145, 3827, 2393]",[98],71e01801-18b5-5a7d-9ae8-adf68126ffc8,[151],,"[94, 217, 192, 2438]"
"[1435, 217]",[523],[2992],"[97, 151, 1811, 115, 278, 1435, 523, 91, 2992, 217]",[94],ec9795d7-2f01-513a-ad9a-6f18fc97e6d8,,,"[97, 151, 1811, 115, 278, 91]"
,[115],"[131, 85, 106, 151]","[167, 2438, 173, 131, 98, 85, 106, 115, 151, 3823]",[98],3dca0a09-5be9-5dcf-bc90-b77266f5cd37,,[173],"[167, 2438, 98, 3823]"
"[1401, 3485, 112, 3472]","[3484, 3057, 3063, 3055, 3025]",[75],"[3484, 3057, 1401, 3063, 3485, 3055, 75, 3025, 112, 3472]",[4928],9f400bbb-869b-543d-8787-ac061316ce64,,,
,[97],"[131, 106, 151, 85, 2992]","[167, 2438, 131, 173, 98, 106, 97, 151, 85, 2992]",[734],aeee1227-f249-5664-a049-cb22c84149f5,,[173],"[167, 2438, 98]"
[3484],[157],,"[97, 109, 75, 151, 115, 1811, 98, 2813, 3484, 157]",[75],233b66b1-b54b-5f94-8ca0-1d3dc395042e,"[109, 75, 98, 2813]",,"[97, 151, 115, 1811]"
,"[115, 97]","[131, 2992, 106, 85]","[167, 173, 98, 2438, 131, 2992, 106, 115, 97, 85]",[98],50bc4131-274b-5de8-9558-8c94591c3168,,[173],"[167, 98, 2438]"
,"[115, 97]","[131, 106, 2992, 151]","[167, 131, 98, 173, 2438, 115, 97, 106, 2992, 151]",[131],4ff9b1d2-68c9-5c51-8d3b-295d22155454,,[173],"[167, 98, 2438]"
"[217, 84, 95]",[150],[94],"[97, 75, 94, 115, 87, 217, 106, 84, 150, 95]",[97],e27882a7-c70a-5892-a3c0-c8130ddaeb3e,,,"[97, 75, 115, 87, 106]"
[150],"[1673, 75, 3168]","[94, 115, 151]","[94, 145, 115, 1673, 75, 723, 164, 150, 3168, 151]",[98],ad2c4148-c7bf-5d00-8174-8ca3cbf4ce06,,,"[145, 723, 164]"
